student_id,subject_id,assessment_score,quiz_score,quiz_percentage,time_taken,current_level,next_level
2559,5,1,6,60,233,Intermediate,Intermediate
2560,2,3,1,10,453,Advanced,Intermediate
2561,5,5,1,10,520,Intermediate,Beginner
2562,3,3,3,30,324,Beginner,Beginner
2563,2,9,10,100,217,Beginner,Intermediate
2564,5,9,8,80,122,Beginner,Intermediate
2565,1,3,8,80,258,Intermediate,Intermediate
2566,3,3,3,30,411,Advanced,Intermediate
2567,3,5,7,70,405,Intermediate,Intermediate
2568,1,2,3,30,491,Intermediate,Beginner
2569,5,6,4,40,346,Beginner,Beginner
2570,4,7,9,90,169,Intermediate,Advanced
2571,1,9,4,40,496,Beginner,Beginner
2572,5,6,3,30,515,Beginner,Beginner
2573,1,3,5,50,376,Intermediate,Intermediate
2574,1,5,7,70,440,Advanced,Advanced
2575,2,4,5,50,343,Beginner,Beginner
2576,5,5,4,40,389,Intermediate,Beginner
2577,4,8,8,80,186,Advanced,Advanced
2578,2,8,4,40,557,Beginner,Beginner
2579,1,6,2,20,452,Advanced,Intermediate
2580,1,1,10,100,266,Beginner,Intermediate
2581,1,8,6,60,387,Beginner,Beginner
2582,5,8,2,20,557,Beginner,Beginner
2583,5,2,3,30,364,Beginner,Beginner
2584,2,4,1,10,489,Intermediate,Beginner
2585,4,2,5,50,310,Advanced,Advanced
2586,2,4,9,90,235,Beginner,Intermediate
2587,3,10,2,20,348,Beginner,Beginner
2588,1,7,7,70,446,Beginner,Intermediate
2589,1,9,5,50,288,Intermediate,Intermediate
2590,1,8,2,20,425,Beginner,Beginner
2591,2,9,8,80,172,Intermediate,Intermediate
2592,2,8,6,60,331,Intermediate,Intermediate
2593,1,2,4,40,458,Intermediate,Beginner
2594,2,7,4,40,539,Advanced,Intermediate
2595,5,2,2,20,449,Beginner,Beginner
2596,5,2,3,30,438,Advanced,Intermediate
2597,2,4,7,70,381,Beginner,Beginner
2598,1,1,3,30,412,Beginner,Beginner
2599,2,5,5,50,362,Advanced,Advanced
2600,2,6,10,100,233,Intermediate,Advanced
2601,2,9,6,60,357,Advanced,Advanced
2602,3,10,6,60,449,Beginner,Beginner
2603,5,8,4,40,330,Advanced,Intermediate
2604,4,2,6,60,256,Beginner,Beginner
2605,4,1,3,30,407,Beginner,Beginner
2606,3,2,7,70,247,Beginner,Beginner
2607,2,7,7,70,378,Advanced,Advanced
2608,3,4,4,40,313,Intermediate,Beginner
2609,3,10,2,20,421,Intermediate,Beginner
2610,1,5,7,70,434,Beginner,Beginner
2611,5,7,3,30,571,Beginner,Beginner
2612,4,3,1,10,324,Beginner,Beginner
2613,2,10,2,20,593,Intermediate,Beginner
2614,4,2,10,100,222,Intermediate,Advanced
2615,4,7,9,90,217,Intermediate,Advanced
2616,5,5,8,80,234,Advanced,Advanced
2617,4,1,6,60,259,Beginner,Beginner
2618,4,1,6,60,283,Beginner,Beginner
2619,3,9,1,10,388,Intermediate,Beginner
2620,5,5,2,20,399,Intermediate,Beginner
2621,1,1,4,40,443,Intermediate,Beginner
2622,2,7,3,30,381,Advanced,Intermediate
2623,4,9,1,10,376,Intermediate,Beginner
2624,2,1,8,80,178,Beginner,Intermediate
2625,1,10,7,70,448,Beginner,Intermediate
2626,2,4,4,40,390,Advanced,Intermediate
2627,1,3,9,90,217,Intermediate,Advanced
2628,3,5,4,40,300,Beginner,Beginner
2629,4,7,1,10,568,Beginner,Beginner
2630,1,8,10,100,149,Intermediate,Advanced
2631,2,2,1,10,496,Intermediate,Beginner
2632,4,7,1,10,573,Beginner,Beginner
2633,3,1,1,10,377,Intermediate,Beginner
2634,4,7,4,40,440,Beginner,Beginner
2635,1,8,1,10,587,Advanced,Intermediate
2636,3,2,2,20,370,Beginner,Beginner
2637,2,9,4,40,349,Intermediate,Beginner
2638,3,1,7,70,418,Intermediate,Intermediate
2639,3,6,2,20,379,Beginner,Beginner
2640,5,1,8,80,150,Intermediate,Intermediate
2641,3,3,7,70,270,Beginner,Beginner
2642,3,6,9,90,274,Intermediate,Intermediate
2643,4,3,6,60,279,Intermediate,Intermediate
2644,2,8,4,40,332,Beginner,Beginner
2645,4,5,6,60,400,Beginner,Beginner
2646,4,2,4,40,426,Advanced,Intermediate
2647,1,4,7,70,440,Beginner,Beginner
2648,4,9,9,90,245,Intermediate,Advanced
2649,5,4,3,30,340,Beginner,Beginner
2650,5,10,3,30,574,Advanced,Intermediate
2651,1,10,2,20,384,Intermediate,Beginner
2652,2,8,1,10,388,Intermediate,Beginner
2653,2,5,1,10,341,Beginner,Beginner
2654,4,10,3,30,419,Beginner,Beginner
2655,4,1,7,70,242,Beginner,Beginner
2656,4,7,9,90,152,Beginner,Intermediate
2657,2,3,2,20,575,Intermediate,Beginner
2658,3,10,7,70,372,Intermediate,Intermediate
2659,5,8,1,10,389,Beginner,Beginner
2660,3,3,2,20,403,Intermediate,Beginner
2661,3,1,6,60,399,Beginner,Beginner
2662,2,5,5,50,231,Beginner,Beginner
2663,3,2,8,80,279,Advanced,Advanced
2664,1,4,2,20,495,Intermediate,Beginner
2665,4,1,1,10,561,Intermediate,Beginner
2666,1,9,7,70,310,Beginner,Intermediate
2667,5,6,6,60,416,Beginner,Beginner
2668,4,8,8,80,188,Beginner,Intermediate
2669,3,4,8,80,242,Advanced,Advanced
2670,5,9,2,20,513,Intermediate,Beginner
2671,4,2,8,80,265,Beginner,Intermediate
2672,3,9,6,60,334,Advanced,Advanced
2673,1,5,9,90,273,Intermediate,Intermediate
2674,4,6,7,70,433,Advanced,Advanced
2675,3,3,2,20,360,Beginner,Beginner
2676,1,4,8,80,226,Beginner,Intermediate
2677,5,6,9,90,197,Beginner,Intermediate
2678,5,7,7,70,314,Beginner,Intermediate
2679,5,1,4,40,515,Advanced,Intermediate
2680,5,7,9,90,167,Intermediate,Advanced
2681,2,1,4,40,499,Intermediate,Beginner
2682,4,5,4,40,330,Advanced,Intermediate
2683,4,6,9,90,153,Beginner,Intermediate
2684,2,2,8,80,206,Advanced,Advanced
2685,3,10,4,40,434,Advanced,Intermediate
2686,3,9,8,80,202,Intermediate,Intermediate
2687,5,10,8,80,254,Beginner,Intermediate
2688,1,6,7,70,266,Intermediate,Intermediate
2689,3,7,10,100,255,Beginner,Intermediate
2690,1,10,6,60,425,Advanced,Advanced
2691,4,8,8,80,248,Beginner,Intermediate
2692,1,10,7,70,344,Intermediate,Intermediate
2693,4,1,5,50,296,Intermediate,Intermediate
2694,2,8,4,40,558,Beginner,Beginner
2695,2,4,2,20,391,Beginner,Beginner
2696,5,10,8,80,262,Beginner,Intermediate
2697,3,8,9,90,219,Intermediate,Advanced
2698,5,6,4,40,494,Advanced,Intermediate
2699,4,9,4,40,491,Beginner,Beginner
2700,5,4,5,50,287,Advanced,Advanced
2701,1,2,2,20,541,Beginner,Beginner
2702,4,2,7,70,309,Intermediate,Intermediate
2703,2,5,5,50,308,Advanced,Advanced
2704,3,10,6,60,229,Beginner,Beginner
2705,4,9,4,40,563,Advanced,Intermediate
2706,4,3,8,80,131,Intermediate,Intermediate
2707,1,8,8,80,183,Beginner,Intermediate
2708,3,4,5,50,337,Advanced,Advanced
2709,2,6,6,60,278,Beginner,Beginner
2710,4,10,3,30,494,Beginner,Beginner
2711,4,6,1,10,349,Intermediate,Beginner
2712,1,3,9,90,270,Advanced,Advanced
2713,5,5,9,90,159,Advanced,Advanced
2714,2,3,3,30,396,Beginner,Beginner
2715,3,1,4,40,426,Advanced,Intermediate
2716,4,7,7,70,306,Intermediate,Intermediate
2717,4,4,2,20,376,Advanced,Intermediate
2718,2,7,3,30,503,Beginner,Beginner
2719,5,3,6,60,446,Intermediate,Intermediate
2720,4,5,8,80,265,Advanced,Advanced
2721,2,5,1,10,448,Beginner,Beginner
2722,1,2,4,40,410,Advanced,Intermediate
2723,5,10,1,10,428,Beginner,Beginner
2724,3,2,2,20,552,Beginner,Beginner
2725,4,4,8,80,160,Advanced,Advanced
2726,2,4,6,60,389,Advanced,Advanced
2727,1,4,9,90,256,Beginner,Intermediate
2728,3,6,2,20,578,Beginner,Beginner
2729,2,2,3,30,310,Advanced,Intermediate
2730,2,6,9,90,190,Advanced,Advanced
2731,3,7,9,90,278,Intermediate,Intermediate
2732,1,10,6,60,435,Intermediate,Intermediate
2733,1,3,3,30,325,Advanced,Intermediate
2734,5,8,5,50,249,Beginner,Beginner
2735,4,2,2,20,461,Advanced,Intermediate
2736,3,8,7,70,393,Beginner,Intermediate
2737,3,5,10,100,221,Intermediate,Advanced
2738,3,2,8,80,188,Intermediate,Intermediate
2739,1,7,6,60,352,Intermediate,Intermediate
2740,4,2,8,80,275,Intermediate,Intermediate
2741,5,6,2,20,360,Advanced,Intermediate
2742,2,10,3,30,578,Intermediate,Beginner
2743,2,3,7,70,393,Advanced,Advanced
2744,3,9,10,100,232,Beginner,Intermediate
2745,4,3,1,10,329,Advanced,Intermediate
2746,1,3,7,70,286,Beginner,Beginner
2747,4,5,6,60,439,Beginner,Beginner
2748,4,7,8,80,250,Beginner,Intermediate
2749,1,8,7,70,416,Intermediate,Intermediate
2750,3,7,4,40,469,Advanced,Intermediate
2751,4,9,3,30,485,Intermediate,Beginner
2752,2,5,3,30,356,Beginner,Beginner
2753,1,10,4,40,539,Beginner,Beginner
2754,5,3,9,90,120,Intermediate,Advanced
2755,3,6,9,90,221,Beginner,Intermediate
2756,1,5,2,20,500,Beginner,Beginner
2757,5,4,5,50,407,Intermediate,Intermediate
2758,5,2,1,10,405,Advanced,Intermediate
2759,4,7,4,40,589,Intermediate,Beginner
2760,4,5,2,20,400,Beginner,Beginner
2761,4,4,8,80,216,Advanced,Advanced
2762,1,8,4,40,452,Intermediate,Beginner
2763,1,9,5,50,389,Advanced,Advanced
2764,3,9,4,40,328,Beginner,Beginner
2765,4,3,5,50,372,Intermediate,Intermediate
2766,5,3,5,50,401,Advanced,Advanced
2767,2,5,5,50,342,Beginner,Beginner
2768,3,5,3,30,372,Intermediate,Beginner
2769,1,10,7,70,414,Beginner,Intermediate
2770,3,2,3,30,303,Intermediate,Beginner
2771,3,1,2,20,536,Advanced,Intermediate
2772,3,8,3,30,337,Intermediate,Beginner
2773,3,3,3,30,319,Advanced,Intermediate
2774,2,1,8,80,232,Intermediate,Intermediate
2775,4,1,4,40,322,Advanced,Intermediate
2776,5,2,3,30,435,Intermediate,Beginner
2777,3,6,10,100,164,Beginner,Intermediate
2778,3,6,5,50,316,Intermediate,Intermediate
2779,3,3,4,40,332,Intermediate,Beginner
2780,4,4,9,90,254,Advanced,Advanced
2781,1,2,8,80,141,Intermediate,Intermediate
2782,1,2,7,70,352,Intermediate,Intermediate
2783,2,7,8,80,134,Advanced,Advanced
2784,1,1,5,50,240,Advanced,Advanced
2785,3,7,4,40,425,Intermediate,Beginner
2786,3,1,7,70,308,Advanced,Advanced
2787,3,6,1,10,316,Intermediate,Beginner
2788,2,3,6,60,275,Beginner,Beginner
2789,3,8,8,80,169,Beginner,Intermediate
2790,1,6,7,70,354,Advanced,Advanced
2791,4,2,2,20,417,Beginner,Beginner
2792,4,8,7,70,341,Intermediate,Intermediate
2793,5,5,6,60,269,Advanced,Advanced
2794,1,8,5,50,279,Beginner,Beginner
2795,3,8,4,40,424,Advanced,Intermediate
2796,4,6,1,10,415,Advanced,Intermediate
2797,1,2,2,20,472,Advanced,Intermediate
2798,4,8,7,70,406,Beginner,Intermediate
2799,3,6,10,100,207,Beginner,Intermediate
2800,4,6,3,30,502,Advanced,Intermediate
2801,5,8,5,50,324,Beginner,Beginner
2802,5,1,8,80,174,Intermediate,Intermediate
2803,4,2,8,80,183,Intermediate,Intermediate
2804,1,9,6,60,412,Beginner,Beginner
2805,1,8,5,50,401,Advanced,Advanced
2806,1,7,2,20,467,Intermediate,Beginner
2807,4,7,9,90,163,Beginner,Intermediate
2808,1,5,1,10,429,Beginner,Beginner
2809,3,2,2,20,448,Beginner,Beginner
2810,5,6,1,10,508,Beginner,Beginner
2811,3,10,4,40,410,Intermediate,Beginner
2812,1,3,4,40,436,Beginner,Beginner
2813,3,4,5,50,318,Beginner,Beginner
2814,1,10,5,50,367,Advanced,Advanced
2815,4,2,8,80,265,Intermediate,Intermediate
2816,3,2,3,30,383,Beginner,Beginner
2817,4,8,6,60,249,Advanced,Advanced
2818,4,8,3,30,364,Beginner,Beginner
2819,2,10,2,20,323,Advanced,Intermediate
2820,1,6,8,80,209,Intermediate,Intermediate
2821,5,5,1,10,405,Intermediate,Beginner
2822,1,8,9,90,276,Advanced,Advanced
2823,5,4,7,70,296,Intermediate,Intermediate
2824,1,4,10,100,187,Advanced,Advanced
2825,4,5,4,40,391,Advanced,Intermediate
2826,3,1,3,30,387,Beginner,Beginner
2827,3,1,6,60,428,Intermediate,Intermediate
2828,2,2,9,90,169,Advanced,Advanced
2829,5,8,9,90,222,Intermediate,Advanced
2830,5,7,4,40,345,Advanced,Intermediate
2831,5,10,10,100,130,Intermediate,Advanced
2832,4,9,5,50,231,Intermediate,Intermediate
2833,5,5,9,90,260,Beginner,Intermediate
2834,3,2,2,20,307,Beginner,Beginner
2835,4,7,2,20,564,Intermediate,Beginner
2836,1,8,5,50,439,Intermediate,Intermediate
2837,5,7,1,10,377,Intermediate,Beginner
2838,5,7,8,80,260,Intermediate,Intermediate
2839,1,5,5,50,221,Intermediate,Intermediate
2840,5,2,10,100,193,Advanced,Advanced
2841,1,6,2,20,430,Beginner,Beginner
2842,4,4,9,90,253,Intermediate,Intermediate
2843,3,10,2,20,560,Beginner,Beginner
2844,1,2,7,70,350,Intermediate,Intermediate
2845,2,9,8,80,257,Beginner,Intermediate
2846,1,7,6,60,390,Beginner,Beginner
2847,5,6,7,70,366,Beginner,Beginner
2848,4,5,1,10,569,Beginner,Beginner
2849,4,3,4,40,448,Intermediate,Beginner
2850,1,10,7,70,343,Advanced,Advanced
2851,3,10,1,10,327,Beginner,Beginner
2852,2,4,1,10,448,Intermediate,Beginner
2853,4,3,6,60,383,Intermediate,Intermediate
2854,5,8,4,40,579,Beginner,Beginner
2855,5,3,3,30,481,Beginner,Beginner
2856,3,7,5,50,385,Beginner,Beginner
2857,4,7,9,90,136,Advanced,Advanced
2858,1,7,10,100,269,Beginner,Intermediate
2859,5,7,10,100,202,Beginner,Intermediate
2860,3,2,10,100,164,Beginner,Intermediate
2861,4,10,3,30,488,Intermediate,Beginner
2862,4,3,5,50,358,Intermediate,Intermediate
2863,4,10,10,100,180,Beginner,Intermediate
2864,4,9,5,50,257,Intermediate,Intermediate
2865,4,3,9,90,185,Intermediate,Advanced
2866,5,2,10,100,152,Beginner,Intermediate
2867,3,9,4,40,411,Beginner,Beginner
2868,4,10,1,10,590,Intermediate,Beginner
2869,2,9,10,100,156,Intermediate,Advanced
2870,2,4,5,50,394,Intermediate,Intermediate
2871,3,9,1,10,399,Intermediate,Beginner
2872,1,3,6,60,242,Beginner,Beginner
2873,1,7,10,100,208,Beginner,Intermediate
2874,1,7,10,100,134,Intermediate,Advanced
2875,2,8,7,70,384,Intermediate,Intermediate
2876,1,10,1,10,536,Beginner,Beginner
2877,5,4,10,100,251,Advanced,Advanced
2878,4,3,4,40,508,Intermediate,Beginner
2879,2,3,9,90,141,Beginner,Intermediate
2880,3,5,1,10,505,Intermediate,Beginner
2881,3,1,9,90,197,Beginner,Intermediate
2882,4,10,8,80,264,Intermediate,Intermediate
2883,2,3,5,50,291,Intermediate,Intermediate
2884,1,6,6,60,317,Beginner,Beginner
2885,1,3,7,70,309,Advanced,Advanced
2886,5,5,4,40,393,Advanced,Intermediate
2887,5,9,6,60,299,Beginner,Beginner
2888,1,2,7,70,257,Beginner,Beginner
2889,3,2,6,60,371,Beginner,Beginner
2890,3,6,6,60,447,Advanced,Advanced
2891,5,6,2,20,433,Beginner,Beginner
2892,4,8,5,50,415,Intermediate,Intermediate
2893,1,2,3,30,581,Beginner,Beginner
2894,5,9,7,70,320,Beginner,Intermediate
2895,5,2,4,40,374,Intermediate,Beginner
2896,1,1,1,10,593,Intermediate,Beginner
2897,1,10,6,60,427,Intermediate,Intermediate
2898,3,2,6,60,302,Intermediate,Intermediate
2899,4,7,7,70,390,Intermediate,Intermediate
2900,4,8,8,80,262,Beginner,Intermediate
2901,1,5,3,30,355,Beginner,Beginner
2902,2,6,6,60,324,Beginner,Beginner
2903,5,1,10,100,150,Intermediate,Advanced
2904,5,6,2,20,510,Advanced,Intermediate
2905,1,8,9,90,271,Beginner,Intermediate
2906,2,3,2,20,357,Beginner,Beginner
2907,3,1,3,30,372,Beginner,Beginner
2908,1,4,10,100,251,Advanced,Advanced
2909,1,1,2,20,565,Advanced,Intermediate
2910,5,8,9,90,192,Beginner,Intermediate
2911,1,5,1,10,570,Intermediate,Beginner
2912,1,1,5,50,317,Intermediate,Intermediate
2913,1,8,1,10,533,Beginner,Beginner
2914,5,9,5,50,282,Intermediate,Intermediate
2915,3,10,8,80,138,Intermediate,Intermediate
2916,3,2,8,80,232,Beginner,Intermediate
2917,1,9,8,80,182,Intermediate,Intermediate
2918,5,8,2,20,483,Beginner,Beginner
2919,3,7,8,80,140,Intermediate,Intermediate
2920,3,3,5,50,381,Advanced,Advanced
2921,3,2,1,10,542,Intermediate,Beginner
2922,5,7,7,70,364,Beginner,Intermediate
2923,5,5,6,60,365,Beginner,Beginner
2924,1,6,5,50,300,Intermediate,Intermediate
2925,4,4,1,10,342,Beginner,Beginner
2926,3,2,1,10,592,Intermediate,Beginner
2927,4,9,6,60,395,Beginner,Beginner
2928,5,3,10,100,239,Advanced,Advanced
2929,5,7,7,70,288,Advanced,Advanced
2930,5,8,10,100,175,Advanced,Advanced
2931,4,2,10,100,238,Beginner,Intermediate
2932,5,6,1,10,503,Intermediate,Beginner
2933,1,8,9,90,278,Beginner,Intermediate
2934,5,7,4,40,354,Advanced,Intermediate
2935,2,3,5,50,257,Beginner,Beginner
2936,4,1,2,20,542,Advanced,Intermediate
2937,2,6,10,100,134,Intermediate,Advanced
2938,5,8,8,80,263,Advanced,Advanced
2939,1,6,2,20,376,Intermediate,Beginner
2940,3,5,3,30,562,Beginner,Beginner
2941,5,8,9,90,174,Advanced,Advanced
2942,1,2,2,20,303,Beginner,Beginner
2943,4,1,6,60,262,Advanced,Advanced
2944,2,1,4,40,339,Advanced,Intermediate
2945,2,4,7,70,449,Advanced,Advanced
2946,2,6,6,60,340,Beginner,Beginner
2947,4,9,10,100,149,Beginner,Intermediate
2948,1,1,9,90,257,Intermediate,Intermediate
2949,4,1,9,90,222,Advanced,Advanced
2950,2,5,10,100,126,Beginner,Intermediate
2951,5,10,4,40,463,Beginner,Beginner
2952,3,5,1,10,575,Beginner,Beginner
2953,4,5,2,20,348,Advanced,Intermediate
2954,4,10,8,80,215,Advanced,Advanced
2955,1,6,10,100,178,Beginner,Intermediate
2956,1,8,8,80,209,Beginner,Intermediate
2957,4,3,2,20,581,Intermediate,Beginner
2958,2,9,4,40,335,Beginner,Beginner
2959,3,1,1,10,470,Intermediate,Beginner
2960,1,4,7,70,345,Intermediate,Intermediate
2961,2,9,4,40,503,Intermediate,Beginner
2962,5,8,8,80,152,Advanced,Advanced
2963,1,10,9,90,219,Intermediate,Advanced
2964,2,9,9,90,216,Beginner,Intermediate
2965,2,1,3,30,537,Advanced,Intermediate
2966,3,9,5,50,392,Beginner,Beginner
2967,3,3,6,60,264,Advanced,Advanced
2968,5,10,6,60,307,Beginner,Beginner
2969,2,9,10,100,262,Advanced,Advanced
2970,2,1,8,80,214,Beginner,Intermediate
2971,3,1,6,60,236,Beginner,Beginner
2972,1,9,6,60,359,Beginner,Beginner
2973,1,6,4,40,553,Advanced,Intermediate
2974,4,4,7,70,241,Advanced,Advanced
2975,3,7,8,80,270,Beginner,Intermediate
2976,4,5,3,30,439,Beginner,Beginner
2977,3,10,7,70,333,Beginner,Intermediate
2978,5,7,3,30,367,Beginner,Beginner
2979,2,8,8,80,229,Advanced,Advanced
2980,5,8,1,10,478,Intermediate,Beginner
2981,3,1,1,10,424,Advanced,Intermediate
2982,2,8,6,60,360,Intermediate,Intermediate
2983,1,6,10,100,176,Intermediate,Advanced
2984,1,4,9,90,174,Advanced,Advanced
2985,4,8,4,40,532,Beginner,Beginner
2986,3,3,6,60,391,Beginner,Beginner
2987,3,4,5,50,366,Advanced,Advanced
2988,1,6,1,10,410,Beginner,Beginner
2989,5,7,6,60,326,Beginner,Beginner
2990,2,4,9,90,221,Advanced,Advanced
2991,5,4,3,30,537,Intermediate,Beginner
2992,5,7,3,30,302,Intermediate,Beginner
2993,1,6,2,20,510,Intermediate,Beginner
2994,1,8,4,40,324,Beginner,Beginner
2995,1,1,10,100,194,Advanced,Advanced
2996,4,10,3,30,483,Beginner,Beginner
2997,5,7,2,20,360,Intermediate,Beginner
2998,3,7,1,10,422,Advanced,Intermediate
2999,2,7,3,30,354,Intermediate,Beginner
3000,4,7,10,100,158,Advanced,Advanced
3001,3,10,6,60,404,Advanced,Advanced
3002,5,10,9,90,202,Intermediate,Advanced
3003,1,8,5,50,414,Beginner,Beginner
3004,5,9,3,30,333,Intermediate,Beginner
3005,2,9,5,50,332,Advanced,Advanced
3006,4,2,5,50,388,Intermediate,Intermediate
3007,4,7,5,50,369,Intermediate,Intermediate
3008,2,7,7,70,449,Intermediate,Intermediate
3009,3,4,5,50,246,Beginner,Beginner
3010,3,9,7,70,368,Beginner,Intermediate
3011,4,8,9,90,150,Advanced,Advanced
3012,4,1,5,50,374,Intermediate,Intermediate
3013,1,2,2,20,464,Beginner,Beginner
3014,3,2,5,50,413,Advanced,Advanced
3015,2,8,8,80,256,Intermediate,Intermediate
3016,3,1,4,40,565,Advanced,Intermediate
3017,1,4,2,20,486,Beginner,Beginner
3018,4,10,10,100,159,Advanced,Advanced
3019,4,5,3,30,466,Intermediate,Beginner
3020,1,9,9,90,254,Intermediate,Intermediate
3021,2,7,9,90,123,Beginner,Intermediate
3022,4,8,8,80,262,Beginner,Intermediate
3023,5,9,8,80,125,Beginner,Intermediate
3024,4,7,8,80,192,Advanced,Advanced
3025,5,5,8,80,177,Beginner,Intermediate
3026,1,5,8,80,196,Intermediate,Intermediate
3027,1,10,1,10,318,Beginner,Beginner
3028,4,6,6,60,281,Beginner,Beginner
3029,3,5,9,90,190,Beginner,Intermediate
3030,5,9,8,80,257,Advanced,Advanced
3031,2,3,3,30,580,Advanced,Intermediate
3032,4,3,1,10,549,Advanced,Intermediate
3033,2,7,2,20,526,Advanced,Intermediate
3034,4,7,2,20,426,Beginner,Beginner
3035,3,6,7,70,277,Advanced,Advanced
3036,3,3,6,60,372,Intermediate,Intermediate
3037,3,7,2,20,503,Advanced,Intermediate
3038,3,5,8,80,230,Beginner,Intermediate
3039,1,7,9,90,195,Advanced,Advanced
3040,1,2,7,70,289,Beginner,Beginner
3041,5,6,4,40,551,Beginner,Beginner
3042,2,8,1,10,498,Beginner,Beginner
3043,4,1,4,40,539,Beginner,Beginner
3044,4,4,4,40,438,Intermediate,Beginner
3045,1,1,8,80,241,Advanced,Advanced
3046,4,1,4,40,348,Advanced,Intermediate
3047,1,10,4,40,414,Beginner,Beginner
3048,5,8,2,20,550,Beginner,Beginner
3049,2,7,10,100,126,Beginner,Intermediate
3050,5,10,7,70,438,Advanced,Advanced
3051,3,1,4,40,376,Beginner,Beginner
3052,3,2,6,60,398,Intermediate,Intermediate
3053,3,4,3,30,444,Beginner,Beginner
3054,5,1,7,70,379,Intermediate,Intermediate
3055,4,3,6,60,373,Beginner,Beginner
3056,2,8,3,30,420,Beginner,Beginner
3057,3,8,4,40,423,Beginner,Beginner
3058,3,8,10,100,269,Beginner,Intermediate
3059,3,6,5,50,360,Beginner,Beginner
3060,2,6,9,90,244,Intermediate,Advanced
3061,3,5,6,60,231,Beginner,Beginner
3062,2,9,4,40,300,Beginner,Beginner
3063,3,4,7,70,380,Beginner,Beginner
3064,5,10,2,20,543,Advanced,Intermediate
3065,5,7,4,40,550,Intermediate,Beginner
3066,2,1,5,50,330,Intermediate,Intermediate
3067,5,9,4,40,363,Beginner,Beginner
3068,2,7,4,40,547,Beginner,Beginner
3069,5,10,9,90,160,Beginner,Intermediate
3070,5,9,2,20,414,Intermediate,Beginner
3071,2,7,6,60,258,Intermediate,Intermediate
3072,4,2,8,80,120,Advanced,Advanced
3073,5,6,8,80,160,Advanced,Advanced
3074,3,10,7,70,392,Intermediate,Intermediate
3075,4,4,10,100,207,Intermediate,Advanced
3076,2,3,4,40,397,Beginner,Beginner
3077,4,2,7,70,307,Beginner,Beginner
3078,1,6,10,100,198,Advanced,Advanced
3079,1,8,6,60,428,Beginner,Beginner
3080,5,6,6,60,360,Advanced,Advanced
3081,5,9,2,20,370,Intermediate,Beginner
3082,3,5,8,80,256,Intermediate,Intermediate
3083,4,2,8,80,218,Beginner,Intermediate
3084,1,8,7,70,370,Intermediate,Intermediate
3085,5,9,9,90,206,Intermediate,Advanced
3086,4,10,8,80,273,Beginner,Intermediate
3087,5,4,9,90,120,Beginner,Intermediate
3088,5,6,9,90,261,Beginner,Intermediate
3089,1,10,6,60,443,Intermediate,Intermediate
3090,1,8,2,20,364,Beginner,Beginner
3091,5,9,7,70,288,Intermediate,Intermediate
3092,2,5,3,30,366,Intermediate,Beginner
3093,5,6,7,70,396,Beginner,Beginner
3094,5,4,9,90,169,Intermediate,Advanced
3095,3,5,10,100,177,Beginner,Intermediate
3096,3,7,10,100,172,Intermediate,Advanced
3097,3,9,2,20,390,Beginner,Beginner
3098,2,10,6,60,334,Beginner,Beginner
3099,2,6,6,60,337,Beginner,Beginner
3100,5,6,9,90,176,Advanced,Advanced
3101,3,8,9,90,205,Beginner,Intermediate
3102,2,4,5,50,237,Beginner,Beginner
3103,1,3,5,50,235,Beginner,Beginner
3104,5,7,9,90,249,Beginner,Intermediate
3105,4,5,8,80,132,Advanced,Advanced
3106,5,2,7,70,392,Intermediate,Intermediate
3107,4,2,8,80,199,Advanced,Advanced
3108,3,6,6,60,419,Beginner,Beginner
3109,4,8,3,30,501,Beginner,Beginner
3110,3,1,7,70,444,Intermediate,Intermediate
3111,1,6,8,80,278,Intermediate,Intermediate
3112,4,2,8,80,256,Beginner,Intermediate
3113,5,2,1,10,372,Intermediate,Beginner
3114,3,7,7,70,267,Advanced,Advanced
3115,5,10,3,30,317,Beginner,Beginner
3116,2,1,2,20,566,Intermediate,Beginner
3117,3,6,2,20,318,Beginner,Beginner
3118,4,7,8,80,219,Advanced,Advanced
3119,3,8,9,90,235,Intermediate,Advanced
3120,5,7,3,30,373,Beginner,Beginner
3121,1,6,3,30,579,Intermediate,Beginner
3122,3,9,6,60,232,Advanced,Advanced
3123,4,3,10,100,244,Intermediate,Advanced
3124,2,6,1,10,415,Beginner,Beginner
3125,1,4,6,60,393,Intermediate,Intermediate
3126,2,2,3,30,480,Intermediate,Beginner
3127,3,1,4,40,525,Beginner,Beginner
3128,5,1,9,90,276,Beginner,Intermediate
3129,5,10,3,30,463,Intermediate,Beginner
3130,4,3,1,10,370,Intermediate,Beginner
3131,5,4,3,30,521,Beginner,Beginner
3132,1,2,7,70,345,Advanced,Advanced
3133,5,1,7,70,364,Intermediate,Intermediate
3134,4,4,5,50,395,Beginner,Beginner
3135,3,7,1,10,451,Beginner,Beginner
3136,3,10,8,80,238,Intermediate,Intermediate
3137,5,6,10,100,210,Intermediate,Advanced
3138,2,6,8,80,204,Intermediate,Intermediate
3139,3,9,10,100,227,Beginner,Intermediate
3140,5,2,10,100,246,Intermediate,Advanced
3141,4,4,10,100,240,Advanced,Advanced
3142,5,5,2,20,428,Beginner,Beginner
3143,3,1,10,100,125,Beginner,Intermediate
3144,4,8,3,30,482,Advanced,Intermediate
3145,5,8,4,40,337,Beginner,Beginner
3146,1,6,1,10,415,Beginner,Beginner
